id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,apr,int_rate,installment,grade,sub_grade,emp_name,emp_length,home_ownership,annual_inc,is_inc_v,accept_d,exp_d,list_d,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,addr_city,addr_state,acc_now_delinq,acc_open_past_24mths,bc_open_to_buy,percent_bc_gt_75,bc_util,dti,delinq_2yrs,delinq_amnt,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,mths_since_recent_inq,mths_since_recent_loan_delinq,mths_since_recent_revol_delinq,mths_since_recent_bc,mort_acc,open_acc,pub_rec_gt_100,pub_rec,total_bal_ex_mort,revol_bal,revol_util,total_bc_limit,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,total_il_high_credit_limit,mths_since_oldest_il_open,num_rev_accts,mths_since_recent_bc_dlq,pub_rec_bankruptcies,num_accts_ever_120_pd,chargeoff_within_12_mths,collections_12_mths_ex_med,tax_liens,mths_since_last_major_derog,num_sats,num_tl_op_past_12m,mo_sin_rcnt_tl,tot_hi_cred_lim,tot_cur_bal,avg_cur_bal,num_bc_tl,num_actv_bc_tl,num_bc_sats,pct_tl_nvr_dlq,num_tl_90g_dpd_24m,num_tl_30dpd,num_tl_120dpd_2m,num_il_tl,mo_sin_old_il_acct,num_actv_rev_tl,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,total_rev_hi_lim,num_rev_tl_bal_gt_0,num_op_rev_tl,tot_coll_amt
"3629808","4582364","15700.0","15700.0","15700.0"," 60 months","18.67%"," 16.29%","384.22","C","C4","McDermott Will and Emery LLP","< 1 year","RENT","63000","TRUE","2013-03-04","2013-03-18","2013-03-04","2013-03-07","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3629808","  Borrower added on 03/04/13 > I always make payments on time; evidenced by my payment history on my credit report but because of a recent family tradegies I have been relying on credit to support 4 family members.  I would like to consolidate my debt to have a fixed payment schedule.  I am always committed to paying on time.<br>","debt_consolidation","Debt Consolidation","FLUSHING","NY","0","1","5545","80","83","16.39","0","0","1999-10-12 03:09","680","684","0","","","19","","","48","0","7","0","0","35897","27335.0","79.9%","32600","17","f","15002.10","15002.10","1535.72","1535.72","697.90","837.82","0.0","2013-07-11","384.22","2013-08-07","2013-06-25","784","780","12000","30","11","","0","0","0","0","0","","7","0","19","46200","35897","5128","10","5","5","100","0","0","0","6","163","6","118","36","34200","6","6","0"
"3631202","4583909","30000.0","30000.0","29900.0"," 60 months","23.50%"," 21.00%","811.61","E","E2","utility locating service","< 1 year","MORTGAGE","89525","TRUE","2013-03-04","2013-03-18","2013-03-04","2013-03-07","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3631202","  Borrower added on 03/04/13 > consolidation loan to pay taxes medical and credit card bills<br><br> Borrower added on 03/04/13 > need to pay credit cards off medical bills and taxes<br>","debt_consolidation","freedom","Maricopa","AZ","0","4","891","75","93","7.63","0","0","2000-01-12 07:57","675","679","1","31","","6","","","5","1","12","0","0","16567","11909.0","92.3%","12800","33","f","28824.97","28728.87","3241.32","3230.56","1175.03","2066.29","0.0","2013-07-11","811.61","2013-08-07","2013-06-25","679","675","5099","93","28","","0","1","0","0","0","31","12","4","5","155499","137840","12531","23","8","8","97","0","0","0","4","160","8","152","5","12900","8","10","0"
"3631350","4584085","22900.0","22900.0","22825.0"," 60 months","19.68%"," 17.27%","572.46","C","C5","BAKER HUGHES","5 years","MORTGAGE","64000","TRUE","2013-03-09","2013-03-23","2013-03-09","2013-03-13","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3631350","  Borrower added on 03/10/13 > Loan is going to be used to consolidate high interest credit cards.  I am a good borrower because I pay my debts on time and my credit shows for it.  My monthly budget will allow me to pay this debt on time. I have been employed with the same employer for five yrs now.<br>","debt_consolidation","Debt consolidation","KINGSVILLE","TX","0","10","17295","11.1","31.9","31.21","0","0","2002-01-30 08:59","690","694","3","75","","2","","75","14","0","18","0","0","111095","8105.0","25.2%","25400","44","f","22162.96","22090.37","1712.34","1706.73","737.04","975.30","0.0","2013-06-19","572.46","2013-08-13","2013-06-25","719","715","96206","130","18","","0","2","0","0","0","75","18","3","2","128406","111095","6535","12","5","10","95","0","0","0","24","130","5","135","14","32200","5","13","0"
"3631947","4584735","21000.0","21000.0","21000.0"," 60 months","19.68%"," 17.27%","524.96","C","C5","LITHIA MOTORS","5 years","RENT","96000","TRUE","2013-03-04","2013-03-18","2013-03-04","2013-03-07","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3631947","  Borrower added on 03/04/13 > I am in a position where I feel with a little help I can feel some relief and reduce my out going expenses with this loan I should be able to accomplish my goals thank you<br>","debt_consolidation","REDUCE ACCOUNTS MAKE ONE PAYMENT","FRESNO","CA","0","7","5165","50","53","30.16","1","0","1991-08-27 11:36","680","684","1","7","","6","","","14","0","15","1","0","91806","9253.0","37.3%","11000","27","f","20091.17","20091.17","2096.32","2096.32","908.83","1187.49","0.0","2013-07-11","524.96","2013-08-07","2013-06-25","674","670","99624","39","15","","0","1","1","0","0","7","15","4","9","126741","91806","6120","11","6","6","96","1","0","0","11","262","10","119","9","24800","10","10","0"
"3632600","4585425","13475.0","13475.0","13475.0"," 36 months","19.99%"," 16.29%","475.68","C","C4","HEB grocery","10+ years","RENT","41400","TRUE","2013-03-04","2013-03-18","2013-03-04","2013-03-08","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3632600","","credit_card","Bills","AUSTIN","TX","0","3","4677","71.4","62.6","11.86","0","0","1997-09-24 05:02","690","694","0","","","","","","2","0","9","0","0","8507","8507.0","62.1%","12500","13","f","12280.82","12280.82","1901.28","1901.28","1194.18","707.10","0.0","2013-07-12","475.68","2013-08-08","2013-06-25","689","685","0","","12","","0","0","0","1","0","","9","3","2","13700","8507","945","10","7","7","100","0","0","0","1","96","9","188","2","13700","9","9","46"
"3634378","4637370","20000.0","20000.0","20000.0"," 60 months","18.17%"," 15.80%","484.24","C","C3","Adtech Global","9 years","MORTGAGE","80000","TRUE","2013-03-27","2013-04-10","2013-03-27","2013-04-02","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3634378","","car","Paying down high interest debt","Sugar Hill","GA","0","7","5126","88.9","83.1","26.26","0","0","1999-02-28 05:46","675","679","0","","","8","","","8","6","18","0","0","55079","25274.0","72.8%","30400","33","f","19329.44","19329.44","1450.71","1450.71","670.56","780.15","0.0","2013-07-09","484.24","2013-08-02","2013-06-25","684","680","45328","85","15","","0","0","0","0","0","","18","3","3","211278","183465","10193","12","9","9","100","0","0","0","12","119","9","171","3","34700","9","11","0"
"3638184","4590585","20000.0","20000.0","20000.0"," 60 months","19.68%"," 17.27%","499.96","C","C5","clearwater construction","2 years","MORTGAGE","72000","TRUE","2013-03-01","2013-03-15","2013-03-01","2013-03-05","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3638184","","debt_consolidation","paying off credit cards ","bethlehem","PA","0","8","8848","50","49.4","27.22","0","0","1999-12-10 08:50","715","719","6","56","","1","","56","15","3","14","0","0","75391","9429.0","44.9%","17500","27","f","19134.42","19134.42","1996.56","1996.56","865.58","1130.98","0.0","2013-07-11","499.96","2013-08-05","2013-06-25","709","705","78348","128","17","","0","1","0","0","0","56","14","2","2","232025","193805","16150","8","3","4","92","0","0","0","6","128","4","161","2","21000","4","9","0"
"3638238","4590643","8575.0","8575.0","8575.0"," 36 months","18.99%"," 15.31%","298.56","C","C2","state of ct","8 years","RENT","49000","FALSE","2013-03-01","2013-03-15","2013-03-01","2013-03-06","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3638238","","debt_consolidation","debt consolidation","middletown","CT","0","4","8300","0","23.1","6.56","0","0","2005-01-12 10:09","690","694","0","","67","8","","","8","0","10","2","1","5329","5329.0","19.2%","10800","14","f","7804.15","7804.15","1193.64","1193.64","770.85","422.79","0.0","2013-07-11","298.56","2013-08-06","2013-06-25","709","705","0","","14","","0","0","0","0","0","","10","3","6","27700","5329","592","8","2","5","100","0","0","0","0","","5","99","6","27700","5","10","798"
"3638821","4591267","7500.0","7500.0","7500.0"," 36 months","25.31%"," 21.49%","284.46","E","E3","","n/a","MORTGAGE","44400","TRUE","2013-03-01","2013-03-15","2013-03-01","2013-03-06","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3638821","","other","takeing care of life","Pueblo","CO","0","3","0","100","101.3","27.89","0","0","2002-07-27 04:46","660","664","3","45","","1","","","14","2","7","1","0","23355","19771.0","97.9%","10500","14","f","6884.86","6884.86","1134.56","1134.56","615.14","519.42","0.0","2013-07-11","284.46","2013-08-06","2013-06-25","674","670","14094","","9","","0","1","0","0","0","45","7","1","3","144540","115585","16512","4","2","2","92","0","0","0","3","96","5","119","3","20200","5","5","0"
"3640420","4593002","25000.0","25000.0","24975.0"," 60 months","19.68%"," 17.27%","624.95","C","C5","Brookdale Senior Living","2 years","MORTGAGE","77000","TRUE","2013-03-03","2013-03-17","2013-03-03","2013-03-08","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3640420","","credit_card","Credit Card Refinance","MACON","GA","0","0","791","100","96.6","14.66","0","0","1977-08-08 09:51","690","694","0","29","","","","","76","3","8","0","0","25856","24235.0","95.8%","23300","18","f","23918.40","23894.48","2494.84","2492.36","1081.60","1413.24","0.0","2013-07-12","624.95","2013-08-08","2013-06-25","734","730","0","110","10","","0","1","0","0","0","32","8","0","73","173149","146856","18357","7","5","5","94","0","0","0","4","110","6","433","73","25300","6","6","0"
"3642262","4595024","20000.0","20000.0","20000.0"," 60 months","26.33%"," 23.76%","572.58","F","F4","Ivy Tech CC","3 years","RENT","46000","TRUE","2013-03-04","2013-03-18","2013-03-04","2013-03-06","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3642262","  Borrower added on 03/04/13 > I want to consolidate 4 credit cards which I used, mostly, during economic hardships while I was going through undergraduate and graduate school. Now that I am financially stable,I wish to get out of debt in the quickest way possible. A loan of this amount is the ticket to eventual economic freedom!<br>","debt_consolidation","Debt consolidation","CARMEL","IN","0","4","266","100","97.7","24.7","0","0","2003-10-23 12:47","660","664","3","","","3","","","47","0","8","0","0","66176","12095.0","84%","11500","16","f","19273.85","19273.85","2285.84","2285.84","726.15","1559.69","0.0","2013-07-11","572.58","2013-08-06","2013-06-25","759","755","56870","","8","","0","0","0","0","0","","8","2","3","71270","66176","8272","6","3","3","100","0","0","0","8","114","4","99","3","14400","4","5","0"
"3642424","4595201","17500.0","17500.0","17450.0"," 60 months","18.17%"," 15.80%","423.71","C","C3","Shearman & Sterling","10+ years","MORTGAGE","63000","TRUE","2013-03-04","2013-03-18","2013-03-04","2013-03-07","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3642424","  Borrower added on 03/04/13 > I want to pay off a 401K loan plus some credit card debt.<br>","debt_consolidation","Personal Loan","West Orange","NJ","0","6","39575","0","14.3","8.82","0","0","1988-05-14 02:10","745","749","6","32","","1","","","3","2","19","0","0","25863","15174.0","18.5%","46200","46","f","0.00","0.00","17732.690000000002","17682.02","17500.00","232.69","0.0","2013-05-13","111.86","null","2013-05-26","709","705","14672","109","35","","0","1","0","0","0","32","19","5","3","269297","182197","10717","17","7","8","97","0","0","0","7","138","9","152","3","82100","9","16","0"
"3642460","4582901","8325.0","8325.0","8325.0"," 36 months","19.49%"," 15.80%","291.87","C","C3","iMemories","2 years","RENT","25000","FALSE","2013-03-04","2013-03-18","2013-03-04","2013-03-07","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3642460","","debt_consolidation","Clean Slate","Phoenix","AZ","0","1","573","75","94.6","20.45","0","0","1997-01-27 01:42","665","669","0","","","","","","16","0","11","0","0","26094","10027.0","76.5%","10600","14","f","7582.39","7582.39","1166.0","1166.00","742.61","423.39","0.0","2013-07-11","291.87","2013-08-07","2013-06-25","714","710","17987","112","10","","0","0","0","0","0","","11","0","16","31087","26094","2899","7","4","5","100","0","0","0","4","112","4","196","16","13100","4","7","212"
"3642788","4595587","8000.0","8000.0","8000.0"," 36 months","21.50%"," 17.77%","288.3","D","D1","My Alarm Center","< 1 year","MORTGAGE","70000","FALSE","2013-03-04","2013-03-18","2013-03-04","2013-03-08","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3642788","","credit_card","Credit Card Refinancing","ASTON","PA","0","7","215","100","98.2","13.31","0","0","2007-01-05 03:49","660","664","3","","","0","","","3","1","13","0","0","26021","14538.0","88.6%","12000","21","f","7305.84","7305.84","1152.52","1152.52","694.16","458.36","0.0","2013-07-12","288.3","2013-08-08","2013-06-25","674","670","19333","39","18","","0","0","0","0","0","","13","2","3","186803","173143","14429","13","6","6","100","0","0","0","2","39","10","75","3","16400","10","11","0"
"3666696","4629882","25000.0","25000.0","25000.0"," 60 months","18.17%"," 15.80%","605.3","C","C3","CognizantTechnology Solutions","2 years","MORTGAGE","85000","TRUE","2013-03-09","2013-03-23","2013-03-09","2013-03-14","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3666696","  Borrower added on 03/09/13 > There were some unexpected expenses in family. This loan will help me in paying off my credit card debts and car loan.<br><br> Borrower added on 03/09/13 > I had some unforeseen expenses last year. This loan will help me in consolidating my debts, paying of my car loan and high interest credit card debts.<br>","debt_consolidation","Debt consolidation","SCOTTSDALE","AZ","0","6","30098","0","41.9","19.98","0","0","2000-04-16 05:54","720","724","2","","","2","","","13","0","17","0","0","42241","26109.0","36.3%","51840","23","w","24162.54","24162.54","1811.79","1811.79","837.46","974.33","0.0","2013-06-20","605.3","2013-08-14","2013-06-25","794","790","29229","30","20","","0","0","0","0","0","","17","2","2","101069","42241","2640","11","5","7","100","0","0","0","3","34","8","157","2","71840","8","15","0"
"3666813","4630013","19000.0","19000.0","18950.0"," 36 months","19.49%"," 15.80%","666.11","C","C3","Biotronic Inc","6 years","RENT","80000","FALSE","2013-03-11","2013-03-25","2013-03-11","2013-03-15","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3666813","","debt_consolidation","Loan Consolidation","AURORA","IL","0","4","301","100","96.7","11","0","0","2000-01-15 06:07","665","669","0","","","16","","","4","0","13","0","0","23726","11711.0","79.1%","9100","24","f","17737.34","17690.66","1995.69","1990.44","1262.66","733.03","0.0","2013-06-20","666.11","2013-08-15","2013-06-25","714","710","18399","98","16","","0","0","0","0","0","","13","2","4","33199","23726","1977","7","6","6","100","0","0","0","8","127","8","160","4","14800","8","11","0"
"3674824","4637863","17200.0","17200.0","17150.0"," 60 months","20.19%"," 17.77%","434.62","D","D1","United States Air Force","9 years","RENT","55000","TRUE","2013-03-24","2013-04-07","2013-03-24","2013-04-11","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3674824","  Borrower added on 03/24/13 > This loan is to consolidate all my debt. I thought it was best to pay just one bill versus many different bills with different interest rates. This would also get me out of debt faster than just paying the minimum on my bills.<br>","debt_consolidation","Debt consolidation","MAPLE SHADE","NJ","0","1","48","100","99.6","17.02","0","0","2000-11-08 09:25","700","704","0","","","11","","","62","0","5","0","0","34082","14829.0","74.1%","11300","13","f","16837.96","16789.01","868.14","865.62","362.04","506.10","0.0","2013-06-17","434.62","2013-08-11","2013-06-25","719","715","25252","114","7","","0","0","0","0","0","","5","0","21","45252","34082","8521","3","2","3","100","0","0","0","6","150","3","134","32","20000","3","4","0"
"3697623","4670260","24575.0","24575.0","24575.0"," 60 months","17.67%"," 15.31%","588.65","C","C2","Spiess & Bell ","10+ years","MORTGAGE","55000","TRUE","2013-03-11","2013-03-25","2013-03-11","2013-03-14","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3697623","","debt_consolidation","Credit Card Payoff","PHOENIX","AZ","0","1","3514","66.7","85.4","22.58","0","0","1996-01-10 09:28","715","719","0","","","","","","27","3","13","0","0","40992","21896.0","75%","24000","21","f","23741.04","23741.04","1761.81","1761.81","833.96","927.85","0.0","2013-06-20","588.65","2013-08-14","2013-06-25","774","770","27495","44","16","","0","0","0","0","0","","13","1","12","303095","280962","23414","12","6","7","100","0","0","0","2","44","8","209","12","29200","8","10","0"
"3697718","4670365","26500.0","26500.0","26450.0"," 36 months","22.51%"," 18.75%","968.04","D","D3","Clifton Springs Hospital and Clinic","10+ years","RENT","60000","TRUE","2013-03-11","2013-03-25","2013-03-11","2013-03-15","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3697718","","debt_consolidation","Debt Reduction","Canandaigua","NY","0","5","617","80","86.9","28.5","0","0","2000-02-18 10:10","680","684","0","","","","","","4","0","14","0","0","43851","30956.0","96.1%","4700","25","f","24813.46","24766.64","2901.54","2896.08","1686.54","1215.00","0.0","2013-06-20","968.04","2013-08-15","2013-06-25","704","700","26881","159","21","","0","0","0","0","0","","14","2","4","59081","43851","3373","12","5","5","100","0","0","0","4","159","12","140","4","32200","12","13","0"
"3700102","4673061","35000.0","35000.0","34975.0"," 60 months","19.68%"," 17.27%","874.93","C","C5","","n/a","MORTGAGE","134000","TRUE","2013-03-13","2013-03-27","2013-03-13","2013-03-19","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3700102","  Borrower added on 03/13/13 > I've been remodeling my home, using my credit cards for some of the costs &amp; have more to do.  I will pay off my credit cards, which given the amount I pay each month, will cover the payments.  And I will assist my daughter with closing costs on her first home. Thank you so much!<br>","home_improvement","kitchen & payoffs","CONCORD","CA","0","3","3550","71.4","81","5.01","0","0","1988-05-23 02:20","700","704","0","36","","10","","37","10","5","15","0","0","16818","16818.0","59.2%","18700","29","f","33872.41","33848.21","2619.72","2617.86","1127.59","1492.13","0.0","2013-06-25","874.93","2013-07-19","2013-06-25","704","700","0","","22","","0","0","0","0","0","36","15","2","10","367087","335338","27945","9","7","7","89","0","0","0","1","173","10","302","10","28400","10","13","0"
"3700175","4673144","22400.0","22400.0","22400.0"," 60 months","25.50%"," 22.95%","630.83","F","F1","City of Reading","10+ years","MORTGAGE","95000","TRUE","2013-03-13","2013-03-27","2013-03-13","2013-03-18","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3700175","  Borrower added on 03/13/13 > This loan is so I can consolidate my credit cards. Thanks for the help.<br><br>  Borrower added on 03/13/13 > Debt consolidation<br>","debt_consolidation","Help me consolidate my credit","Sinking Spring","PA","0","3","140","100","97.7","20.99","1","0","1989-04-18 08:38","680","684","3","2","95","3","2","","28","5","13","1","1","55801","8414.0","52.6%","6000","31","w","21782.03","21782.03","1889.4","1889.40","617.97","1271.43","0.0","2013-06-24","630.83","2013-07-18","2013-07-05","729","725","81279","163","10","","1","1","0","0","0","12","13","2","8","327154","280589","25508","4","2","3","96","1","0","0","15","163","5","291","28","16000","5","6","0"
"3700948","4673989","30000.0","30000.0","29950.0"," 60 months","18.17%"," 15.80%","726.36","C","C3","Pacific Gas & Electric","7 years","MORTGAGE","99700","TRUE","2013-03-13","2013-03-27","2013-03-13","2013-03-18","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3700948","","debt_consolidation","payoff debt","DUBLIN","CA","0","4","137","100","98.2","20.1","0","0","2003-05-05 05:57","715","719","0","","","13","","","66","2","6","0","0","59764","15003.0","91.5%","7500","21","f","28994.55","28946.23","2175.24","2171.61","1005.45","1169.79","0.0","2013-06-24","726.36","2013-07-18","2013-06-25","789","785","67199","107","10","","0","0","0","0","0","","6","0","13","499558","468722","78120","6","1","1","100","0","0","0","9","120","3","102","30","16400","3","3","0"
"3701161","4674213","30000.0","30000.0","30000.0"," 60 months","21.50%"," 19.05%","779.05","D","D4","DoD","10+ years","MORTGAGE","180000","TRUE","2013-03-14","2013-03-28","2013-03-14","2013-03-22","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3701161","  Borrower added on 03/14/13 > My loan will be used to consolidate multiple high interest bills down to one payment<br>","debt_consolidation","Debt consolidation","CLINTON","MD","0","8","1381","100","91.6","14.79","1","0","1991-01-08 07:48","690","694","0","8","","9","40","8","11","2","12","0","0","62488","22143.0","76.8%","16100","37","f","29078.80","29078.80","2332.860000000001","2332.86","921.20","1411.66","0.0","2013-06-27","779.05","2013-07-22","2013-06-25","674","670","57179","21","9","","0","2","0","0","0","40","12","3","9","598879","566906","47242","4","3","3","96","0","0","0","25","180","7","270","11","29200","7","7","0"
"3702111","4675368","12000.0","12000.0","12000.0"," 60 months","19.68%"," 17.27%","299.98","C","C5","Parkview Health","5 years","RENT","40000","TRUE","2013-03-14","2013-03-28","2013-03-14","2013-03-19","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3702111","","debt_consolidation","Debt Consolidation","FORT WAYNE","IN","0","3","1254","100","85.2","21.78","0","0","1998-05-02 03:13","680","684","0","67","","9","","67","13","0","8","0","0","36983","7747.0","67.4%","8500","15","f","11613.35","11613.35","898.29","898.29","386.65","511.64","0.0","2013-06-25","299.98","2013-07-19","2013-06-25","689","685","35788","152","10","67","0","1","0","0","0","74","8","1","9","47288","36983","5283","6","3","3","93","0","0","0","5","152","4","181","13","11500","4","6","0"
"3702381","4675676","15000.0","15000.0","15000.0"," 60 months","22.97%"," 20.49%","401.51","E","E1","Key Bank","4 years","RENT","74500","FALSE","2013-03-14","2013-03-28","2013-03-14","2013-03-25","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3702381","  Borrower added on 03/14/13 > Would like to pay off and close Capital One MC and Bank of America<br>","credit_card","Credit card rebalance","PORTLAND","OR","0","3","766","100","96","12.57","0","0","1994-06-22 07:08","680","684","0","","","","","","22","0","5","0","0","21488","20202.0","96.2%","19000","10","f","14557.47","14557.47","1201.5","1201.50","442.53","758.97","0.0","2013-07-01","401.51","2013-07-25","2013-06-25","714","710","0","","9","","0","0","0","0","0","","5","0","22","22809","21488","4298","7","3","3","100","0","0","0","0","","4","228","22","21000","4","4","0"
"3702478","4675782","10000.0","10000.0","10000.0"," 36 months","18.99%"," 15.31%","348.18","C","C2","Global Restaurant","5 years","RENT","45000","FALSE","2013-03-14","2013-03-28","2013-03-14","2013-03-18","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3702478","  Borrower added on 03/14/13 > Thank you for your interest.  I am going to use this loan to consolidate my debt and have one easy payment a month.  Also it allows me a clear path to financial freedom in 36 months.<br>","debt_consolidation","debt consolidation","Charlotte","NC","0","5","7106","37.5","48.9","19.25","0","0","2006-03-21 07:36","700","704","3","","","4","","","7","0","11","0","0","30719","6794.0","43%","13900","18","f","9329.88","9329.88","1044.300000000001","1044.30","670.12","374.18","0.0","2013-06-24","348.18","2013-07-18","2013-06-25","744","740","25981","67","14","","0","0","0","0","0","","11","4","7","41781","30719","2793","13","5","8","100","0","0","0","4","67","5","85","7","15800","5","9","0"
"3702586","4675906","19750.0","19750.0","19700.0"," 36 months","22.51%"," 18.75%","721.47","D","D3","Rent A Center","8 years","MORTGAGE","48000","FALSE","2013-03-15","2013-03-29","2013-03-15","2013-03-19","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3702586","","debt_consolidation","Debt consolidation","EL SOBRANTE","CA","0","3","211","100","93","7.5","0","0","1999-12-23 11:30","680","684","0","","","9","","","9","1","7","0","0","10319","10319.0","79.4%","3000","9","f","18494.08","18447.25","2160.69","2155.23","1255.92","904.77","0.0","2013-06-25","721.47","2013-07-19","2013-06-25","754","750","0","","8","","0","0","0","0","0","","7","2","9","13000","10319","1720","5","3","4","100","0","0","0","0","","6","161","9","13000","6","7","0"
"3706208","4678604","24925.0","24925.0","24850.0"," 60 months","25.50%"," 22.95%","701.94","F","F1","","10+ years","MORTGAGE","66000","TRUE","2013-03-09","2013-03-23","2013-03-09","2013-03-29","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3706208","","debt_consolidation","DEBTCONSOL","GREENSBURG","PA","0","8","0","100","102","14.67","0","0","1989-01-14 03:08","675","679","3","","","1","","","8","2","9","0","0","40216","40216.0","93.1%","8600","24","f","24238.25","24165.32","2099.7","2093.37","686.75","1412.95","0.0","2013-07-05","701.94","2013-07-29","2013-06-25","679","675","0","113","19","","0","0","0","0","0","","9","3","8","283200","274622","30514","10","3","3","100","0","0","0","2","113","7","294","8","43200","7","8","0"
"3724789","4716976","30000.0","30000.0","30000.0"," 60 months","27.49%"," 24.89%","878.61","G","G3","THE COGAR GROUP, LTD","6 years","MORTGAGE","102000","TRUE","2013-03-11","2013-03-25","2013-03-11","2013-03-18","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3724789","","debt_consolidation","FREEDOM","GERMANTOWN","MD","0","4","","","","22.56","1","0","2001-08-11 07:33","660","664","3","17","","3","17","38","","2","11","0","0","49914","18752.0","78.8%","0","23","f","29215.64","29215.64","2633.219999999999","2633.22","784.36","1848.86","0.0","2013-06-24","878.61","2013-07-18","2013-06-25","669","665","71538","141","11","38","0","0","0","0","0","","11","3","2","257947","208406","18946","3","0","0","91","0","0","0","10","141","6","78","3","23800","6","6","85"
"3724802","4716991","35000.0","35000.0","34950.0"," 36 months","21.50%"," 17.77%","1261.3","D","D1","AppFirst, Inc.","4 years","MORTGAGE","200000","FALSE","2013-03-11","2013-03-25","2013-03-11","2013-03-27","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3724802","  Borrower added on 03/11/13 > I will be using this loan to completely paydown high interest credit card debt and consolidate to this one payment.  Thank you!<br>","debt_consolidation","Consolidation Note","Westfield","NJ","0","6","4256","55.6","94","21.79","1","0","1987-08-25 07:40","690","694","3","15","","1","","15","7","3","20","0","0","180164","126723.0","88.1%","72900","34","f","32738.59","32691.82","3782.58","3777.18","2261.41","1521.17","0.0","2013-07-03","1261.3","2013-07-27","2013-06-25","774","770","44164","","25","15","0","0","0","0","0","","20","5","6","1314872","1214529","75908","14","7","9","100","0","0","0","2","129","9","311","7","133400","9","16","0"
"3724964","4717169","25775.0","25775.0","25675.0"," 60 months","22.19%"," 19.72%","678.88","D","D5","Barbeques Galore","5 years","MORTGAGE","155000","TRUE","2013-03-11","2013-03-25","2013-03-11","2013-03-14","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3724964","  Borrower added on 03/11/13 > We would like to build a swimming pool.<br>","home_improvement","Pool loan","Corona","CA","0","3","5638","33.3","29.5","6.58","0","0","1998-04-29 09:44","685","689","5","33","","0","","39","85","9","10","1","0","14543","2362.0","18.3%","8000","36","f","16002.68","15940.58","11025.41","10982.65","9772.32","1253.09","0.0","2013-06-20","9678.88","2013-08-14","2013-06-25","669","665","28703","","16","39","0","6","0","0","0","33","10","0","13","601603","608729","76091","10","3","4","82","0","0","0","9","147","3","181","13","12900","3","8","0"
"3727366","4719853","35000.0","35000.0","34950.0"," 60 months","18.17%"," 15.80%","847.42","C","C3","Lockheed Martin","10+ years","MORTGAGE","100000","TRUE","2013-03-14","2013-03-28","2013-03-14","2013-03-19","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3727366","","debt_consolidation","Debt consolidation","Livermore","CA","0","2","61804","20","33.5","17.99","0","0","1994-05-22 05:28","745","749","0","","","","","","18","3","11","0","0","288686","288686.0","37.3%","93000","23","f","33826.77","33778.45","2538.21","2534.58","1173.23","1364.98","0.0","2013-06-25","847.42","2013-07-19","2013-06-25","754","750","0","","18","","0","0","0","0","0","","11","0","18","921850","801710","72883","7","5","5","100","0","0","0","2","93","8","229","18","359000","8","10","0"
